Record ID,Intake Date,Intake Channel,311 SR Number,Business Category,Complaint Code,Business Unique ID,Business Name,Result Date,Result,Referred To,Contract Cancelled Amount,Refund Amount,Address Type,Building Nbr,Street1,Street2,Street3,Unit Type,Apt/Suite,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Census Block (2010),Census Tract (2010),Latitude,Longitude,Month,Total Compensation,Satisfaction
013964-2023-CMPL,2023-07-24,311,311-15272576,Specialized Vending License - MFV,Price Not Posted,BA-1603661-2023,MP JAY LLC,07/24/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,100,JAY ST,,,,,BROOKLYN,NY,11201,Brooklyn,302.0,33.0,3391186.0,3000537501.0,BK38,2014.0,21.0,40.70184004279132,-73.98673870988083,2023-07,0.0,0
013965-2023-CMPL,2023-07-24,311,311-15272763,Misc Non-Food Retail,Overcharge,BA-1603675-2023,TRAIF LIMITED LIABILIT COMPANY,08/23/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,229,S 4TH ST,,,,,BROOKLYN,NY,11211,Brooklyn,301.0,34.0,3063314.0,3024330034.0,BK73,2001.0,523.0,40.710482299160674,-73.95911804343717,2023-07,0.0,0
013966-2023-CMPL,2023-07-24,311,311-15273053,Drug Store Retail,Cashless Business,BA-1505864-2022,walgreens,07/24/2023,Referred,Other,0.0,0.0,Complete Address,2325,FLATBUSH AVE,,,,,BROOKLYN,NY,11234,Brooklyn,318.0,46.0,3240572.0,3085100001.0,BK58,1008.0,672.0,40.61353162397437,-73.92676859014425,2023-07,0.0,0
013967-2023-CMPL,2023-07-24,311,311-15273362,Garage & Parking Lot,Unlicensed,BA-1603663-2023,Car business,07/24/2023,Insufficient Info Received,,0.0,0.0,Complete Address,2155,STRAUSS ST,,,,,BROOKLYN,NY,11212,Brooklyn,316.0,41.0,3082079.0,3035840022.0,BK81,2002.0,898.0,40.66112041792264,-73.91436062994076,2023-07,0.0,0
013968-2023-CMPL,2023-07-24,311,311-15273469,Restaurant,Overcharge,BA-1603924-2023,WHEATFIELD BAKERY INC,08/23/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1315,AVENUE U,,,,,BROOKLYN,NY,11229,Brooklyn,315.0,48.0,3198032.0,3073180043.0,BK25,1000.0,582.0,40.59866225932488,-73.95802699407614,2023-07,0.0,0
013970-2023-CMPL,2023-07-24,311,311-15273746,Garage & Parking Lot,Lost/Stolen/Damaged Property,BA-1603782-2023,EXCELLENT PARKING LLC,07/24/2023,Referred,NYC Department of Buildings,0.0,0.0,Complete Address,155,E 29TH ST,,,,,NEW YORK,NY,10016,Manhattan,106.0,2.0,1018263.0,1008850042.0,MN20,4001.0,72.0,40.7429942006167,-73.98134982826983,2023-07,0.0,0
013971-2023-CMPL,2023-07-24,311,311-15273996,Garage & Parking Lot,Sidewalk Blocked,BA-1557481-2022,"RECTOR GARAGE MGMT, LLC",07/25/2023,Information Provided,,0.0,0.0,Complete Address,250,ALBANY ST,,,,,NEW YORK,NY,10280,Manhattan,101.0,1.0,,,MN25,3000.0,31704.0,40.70994775517703,-74.01580583126191,2023-07,0.0,0
013972-2023-CMPL,2023-07-24,311,311-15273959,Temporary Street Fair Vendor Permit,Unlicensed,BA-1603666-2023,Street Food vendor,07/24/2023,Information Provided,,0.0,0.0,Cross Street (Intersection),,23 ROAD,STEINWAY STREET,,,,Unknown,NY,11105,Queens,401.0,22.0,,,,,117.0,40.77003982219223,-73.90949836511184,2023-07,0.0,0
013973-2023-CMPL,2023-07-24,Online,,Unknown,Unknown,BA-1603667-2023,airpod vendor,07/27/2023,Information Provided,,0.0,0.0,Cross Street (Intersection),,FULTON STREET,NASSAU STREET,,,,New York,NY,10038,Manhattan,101.0,1.0,,,,,1501.0,40.71022031130605,-74.00774423969352,2023-07,0.0,0
013974-2023-CMPL,2023-07-24,Online,,Electronics Store,Unknown,BA-1603668-2023,United Memorial Medical Center,07/27/2023,Insufficient Info Received,,0.0,0.0,Complete Address,127,NORTH ST,,,,,BATAVIA,NY,14020,Unknown,,,,,,,,,,2023-07,0.0,0
013975-2023-CMPL,2023-07-24,Online,,Unknown,Unknown,BA-1258734-2022,GENERAL VENDOR,07/27/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,26,BROADWAY,,,,,NEW YORK,NY,10004,Manhattan,101.0,1.0,1000811.0,1000220013.0,MN25,1002.0,9.0,40.705679964399216,-74.01330172836009,2023-07,0.0,0
013976-2023-CMPL,2023-07-24,Online,,General Vendor,Unknown,,,07/27/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,25,BROADWAY,,,,,NEW YORK,NY,10004,Manhattan,101.0,1.0,1000045.0,1000130027.0,MN25,2008.0,13.0,40.70575131991168,-74.01337387786249,2023-07,0.0,0
013977-2023-CMPL,2023-07-24,Online,,Unknown,Unknown,,,08/28/2023,Information Provided,,0.0,0.0,Cross Street (Intersection),,BROADWAY,WALL STREET,,,,New York,NY,10005,Manhattan,101.0,1.0,,,,,7.0,40.707755179471896,-74.0117042983323,2023-07,0.0,0
013978-2023-CMPL,2023-07-24,311,311-15273998,Supermarket,Advertising/Misleading - A02,BA-1105642-2022,Apna Bazar,07/25/2023,Referred,NYC Human Resources Administration,0.0,0.0,Complete Address,11415,ATLANTIC AVE,,,,,RICHMOND HILL,NY,11418,Queens,409.0,29.0,4195769.0,4093240030.0,QN54,1004.0,124.0,40.69294587193495,-73.83197504413253,2023-07,0.0,0
013980-2023-CMPL,2023-07-24,311,311-15274321,Supermarket,Non-Delivery of Goods - N01,BA-1603684-2023,Key SuperMarket,07/25/2023,No Jurisdiction,,0.0,0.0,Complete Address,492,MYRTLE AVE,,,,,BROOKLYN,NY,11205,Brooklyn,302.0,35.0,3054893.0,3019057502.0,BK69,4000.0,193.0,40.69346681906564,-73.96542833153732,2023-07,0.0,0
013981-2023-CMPL,2023-07-24,311,311-15274435,Specialized Vending License - MFV,Cashless Business,BA-1603685-2023,Ice Cream Truck,08/09/2023,Insufficient Info Received,,0.0,0.0,Complete Address,197,PROSPECT PARK,,,,,BROOKLYN,NY,11215,Brooklyn,355.0,39.0,3000000.0,3011170001.0,BK99,1004.0,177.0,40.6613541596485,-73.96968010080575,2023-07,0.0,0
013982-2023-CMPL,2023-07-24,311,311-15274873,Garage & Parking Lot,Non-Delivery of Goods - N01,BA-1603686-2023,iPark,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,685,1ST AVE,,,,,NEW YORK,NY,10016,Manhattan,106.0,4.0,1089769.0,1009457502.0,MN19,4000.0,88.0,40.74701865054511,-73.97117132877398,2023-07,0.0,0
013983-2023-CMPL,2023-07-24,311,311-15275192,Drug Store Retail,Expiration date,BA-1432222-2022,ONE STOP PHARMACY,07/27/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,176,E 161ST ST,,,,,BRONX,NY,10451,Bronx,204.0,16.0,2002796.0,2024590034.0,BX14,1000.0,5902.0,40.826681034494506,-73.9221257591351,2023-07,0.0,0
013984-2023-CMPL,2023-07-24,311,311-15275634,General Vendor,Unlicensed,BA-1603687-2023,La casa de los pepitos,07/25/2023,Information Provided,,0.0,0.0,Complete Address,9108,ROOSEVELT AVE,,,,,JACKSON HEIGHTS,NY,11372,Queens,404.0,21.0,4518536.0,4015500010.0,QN29,1001.0,469.0,40.74853843585928,-73.87526294639711,2023-07,0.0,0
013985-2023-CMPL,2023-07-24,311,311-15275377,Tow Truck Company,Unsolicited/Unauthorized Services,BA-1103959-2022,BEN & NINO AUTO REPAIR INC.,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2603,STILLWELL AVE,,,,,BROOKLYN,NY,11223,Brooklyn,313.0,47.0,3329395.0,3072250090.0,BK26,1003.0,308.0,40.584368247243226,-73.98290981403754,2023-07,0.0,0
013986-2023-CMPL,2023-07-24,311,311-15276032,Electronic & Home Appliance Service Dealer,Prohibited Item Sale to Minor,BA-1555138-2022,"SOLOMON'S APPLIANCE SERVICE, INC.",07/27/2023,Insufficient Info Received,,0.0,0.0,Complete Address,1701,86TH ST,,,,,BROOKLYN,NY,11214,Brooklyn,311.0,38.0,3165721.0,3063430001.0,BK27,1001.0,178.0,40.60853462495798,-74.00473598685592,2023-07,0.0,0
12886-2023-CMPL,2023-07-09,311,311-15109205,Unknown,Unknown,BA-968420-2022,BP,07/10/2023,Insufficient Info Received,-,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
013987-2023-CMPL,2023-07-24,311,311-15276292,Garage,Non-Delivery of Goods - N01,BA-1603688-2023,I Park Imperial Parking,08/24/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,145,W 56TH ST,,,,,NEW YORK,NY,10019,Manhattan,105.0,6.0,1085969.0,1010097501.0,MN17,5000.0,137.0,40.76449625765947,-73.97966518305572,2023-07,0.0,0
013988-2023-CMPL,2023-07-24,311,311-15247300,Tow Truck Company,Unlicensed,BA-1603689-2023,TYC GROUP INC.,07/27/2023,Information Provided,,0.0,0.0,Complete Address,961,39TH ST,,,,,BROOKLYN,NY,11219,Brooklyn,312.0,38.0,3253329.0,3055820045.0,BK34,1001.0,110.0,40.64503750317679,-73.99357859645015,2023-07,0.0,0
013989-2023-CMPL,2023-07-24,311,311-15247691,Tobacco Retail Dealer,Prohibited Item Sale to Minor,BA-1603690-2023,AFTER HOURS HARLEM,07/25/2023,Insufficient Info Received,,0.0,0.0,Complete Address,2256,3RD AVE,,,,,NEW YORK,NY,10035,Manhattan,111.0,8.0,1054417.0,1017710038.0,MN34,3006.0,196.0,,,2023-07,0.0,0
013993-2023-CMPL,2023-07-24,311,311-15248436,Electronics Store,Advertising/Misleading - A02,BA-1600587-2023,Smart Pay Metro PCS,07/27/2023,Insufficient Info Received,,0.0,0.0,Complete Address,607,E 188TH ST,,,,,BRONX,NY,10458,Bronx,206.0,15.0,2094655.0,2030770029.0,BX06,3003.0,389.0,40.85631085562391,-73.88654184553411,2023-07,0.0,0
013995-2023-CMPL,2023-07-24,311,311-15249511,Sightseeing Guide,License or Complaint Sign Not Displayed,BA-1603695-2023,World of T shirts Experience,07/25/2023,Information Provided,,0.0,0.0,Complete Address,41,COOPER SQ,,,,,NEW YORK,NY,10003,Manhattan,103.0,2.0,1006642.0,1004620001.0,MN22,1003.0,38.0,40.72839599522701,-73.99073107681015,2023-07,0.0,0
013996-2023-CMPL,2023-07-24,311,311-15250667,Car Wash,Unlicensed,BA-1648759-2023,UNLICENSED CAR WASH LACOMBE AVE & WHITE PLAINS RD,07/26/2023,Information Provided,,0.0,0.0,Complete Address,523,WHITE PLAINS RD,,,,,BRONX,NY,10473,Bronx,209.0,18.0,2021620.0,2035270068.0,BX09,4006.0,16.0,40.81630668107052,-73.85694568545644,2023-07,0.0,0
013997-2023-CMPL,2023-07-24,311,311-15247782,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1603697-2023,DOT,07/28/2023,Insufficient Info Received,,0.0,0.0,Complete Address,500,GRAND CONCOURSE,,,,,BRONX,NY,10451,Bronx,201.0,17.0,2001019.0,2023430032.0,BX39,1002.0,51.0,40.81808534687404,-73.92751535533962,2023-07,0.0,0
013998-2023-CMPL,2023-07-24,311,311-15249804,Employment Agency,Advertising/Misleading - A02,BA-1603698-2023,olgam life,07/27/2023,Insufficient Info Received,,0.0,0.0,Complete Address,2914,3RD AVE,,,,,BRONX,NY,10455,Bronx,201.0,17.0,2001164.0,2023620013.0,BX34,2011.0,71.0,40.81697982523407,-73.9162482588358,2023-07,0.0,0
013999-2023-CMPL,2023-07-24,311,311-15250273,Secondhand Dealer - Auto,Advertising/Misleading - A02,BA-1603699-2023,victory mitsibishi,07/25/2023,Insufficient Info Received,,0.0,0.0,Complete Address,4070,BOSTON RD,,,,,BRONX,NY,10475,Bronx,212.0,12.0,2101591.0,2052750006.0,BX13,1007.0,46202.0,40.885544990593246,-73.82894585166179,2023-07,0.0,0
014000-2023-CMPL,2023-07-24,311,311-15248664,Tow Truck Company,Unsolicited/Unauthorized Services,BA-1603700-2023,NYPD,07/27/2023,Referred,Other,0.0,0.0,Cross Street (Intersection),,NORTH END AVENUE,WARREN STREET,,,,Unknown,NY,10282,Manhattan,101.0,1.0,,,,,31703.0,40.71704863536878,-74.01441867599074,2023-07,0.0,0
014001-2023-CMPL,2023-07-24,311,311-15248296,Electronics Store,Non-Delivery of Goods - N01,BA-1603701-2023,Carriers Enterprise,08/24/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,5201,29TH ST,,,,,LONG ISLAND CITY,NY,11101,Queens,402.0,26.0,4003570.0,4002950012.0,QN31,2011.0,199.0,40.73842372073732,-73.93986020455729,2023-07,0.0,0
014002-2023-CMPL,2023-07-24,311,311-15249737,Misc Non-Food Retail,Door Open with Air Conditioning On,BA-1603702-2023,jimmy jaz,07/27/2023,Referred,NYC Department of Health & Mental Hygiene,0.0,0.0,Complete Address,510,5TH AVE,,,,,BROOKLYN,NY,11215,Brooklyn,306.0,38.0,3023166.0,3010280043.0,BK37,2000.0,139.0,40.66702276352857,-73.98810819704751,2023-07,0.0,0
014003-2023-CMPL,2023-07-24,311,311-15249738,Misc Non-Food Retail,Overcharge,BA-1603703-2023,Citgo Centaury 21 Car Wash,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,3620,QUEENS BLVD,,,,,LONG ISLAND CITY,NY,11101,Queens,402.0,26.0,4003188.0,4002250024.0,QN31,2021.0,179.0,40.744307544981815,-73.9286277563101,2023-07,0.0,0
014004-2023-CMPL,2023-07-24,311,311-15249266,Tow Truck Company,Demand for Cash Payment,BA-1603704-2023,ATLANTIS TOWING,08/24/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,3255,FRANCIS LEWIS BLVD,,,,,FLUSHING,NY,11358,Queens,411.0,19.0,4134125.0,4060250036.0,QN46,3003.0,1099.0,40.76797008381143,-73.79105976243879,2023-07,0.0,0
014005-2023-CMPL,2023-07-24,311,311-15251162,Car Wash,Unlicensed,BA-1653990-2023,FORASTERO CAR WASH CORP.,07/28/2023,Information Provided,,0.0,0.0,Cross Street (Intersection),,DENMAN STREET,ELMHURST AVENUE,,,,Unknown,NY,11373,Queens,404.0,21.0,,,,,271.0,40.74751079551485,-73.87678788017556,2023-07,0.0,0
014006-2023-CMPL,2023-07-24,311,311-15248547,Electronic & Home Appliance Service Dealer,Refund or Return Policy Not Posted or Provided,BA-1286173-2022,KYSMO'S ELECTRIC BICYCLE SHOP,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,4408,8TH AVE,,,,,BROOKLYN,NY,11220,Brooklyn,307.0,38.0,3011380.0,3007410042.0,BK34,3000.0,94.0,40.64436795452068,-74.00034232728127,2023-07,0.0,0
014007-2023-CMPL,2023-07-24,311,311-15250809,Megastore,Advertising/Misleading - A02,BA-1603707-2023,Telco,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2795,RICHMOND AVE,,,,,STATEN ISLAND,NY,10314,Staten Island,502.0,51.0,5108454.0,5024400002.0,SI24,2019.0,27702.0,40.57855711081133,-74.16959473289356,2023-07,0.0,0
014008-2023-CMPL,2023-07-24,311,311-15250543,Retail Laundry,Non-Delivery of Goods - N01,BA-1603708-2023,Laundry Land 2,07/28/2023,No Jurisdiction,,0.0,0.0,Complete Address,269,ECKFORD ST,,,,,BROOKLYN,NY,11222,Brooklyn,301.0,33.0,3065367.0,3025980017.0,BK76,3002.0,573.0,40.728344931678166,-73.95137877797823,2023-07,0.0,0
014009-2023-CMPL,2023-07-24,311,311-15247843,Dry Cleaners,Lost/Stolen/Damaged Property,BA-1603710-2023,Best Cleaners,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,171,E 61ST ST,,,,,NEW YORK,NY,10065,Unknown,108.0,4.0,,,MN40,1001.0,11402.0,40.76314275288718,-73.96644624793568,2023-07,0.0,0
014010-2023-CMPL,2023-07-24,311,311-15251311,Laundries,Broken Machines,BA-1603711-2023,Marcro,07/25/2023,No Jurisdiction,,0.0,0.0,Complete Address,672,UNION AVE,,,,,BRONX,NY,10455,Bronx,201.0,8.0,2129643.0,2026750006.0,BX34,2001.0,79.0,40.81575183110648,-73.90425193932543,2023-07,0.0,0
014011-2023-CMPL,2023-07-24,311,311-15251005,Stoop Line Stand,Sidewalk Blocked,BA-1603712-2023,,07/25/2023,No Jurisdiction,,0.0,0.0,Complete Address,2025,BROADWAY,,,,,NEW YORK,NY,10023,Manhattan,107.0,6.0,1076231.0,1011417502.0,MN14,1001.0,153.0,40.77662567073202,-73.98213474146851,2023-07,0.0,0
014012-2023-CMPL,2023-07-24,311,311-15249853,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1648792-2023,"J & J Towing, Inc..",08/25/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,141,ANDROS AVE,,,,,STATEN ISLAND,NY,10303,Staten Island,501.0,49.0,5028034.0,5012370100.0,SI12,3010.0,31902.0,40.63488525668949,-74.16244193134244,2023-07,0.0,0
12401-2023-CMPL,2023-07-02,311,311-15022510,Tobacco Retail Dealer,Unknown,BA-1600214-2023,Smoke Shop,07/05/2023,Insufficient Info Received,-,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
014013-2023-CMPL,2023-07-24,311,311-15251036,Secondhand Dealer - Auto,Exchange/Refund/Return,BA-1603714-2023,gfnez auto collision,08/24/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,933,E 51ST ST,,,,,BROOKLYN,NY,11203,Brooklyn,317.0,45.0,3337464.0,3079470013.0,BK91,1001.0,932.0,40.6384605546753,-73.92793747061349,2023-07,0.0,0
014014-2023-CMPL,2023-07-24,311,311-15250424,Laundries,Exchange/Refund/Return,BA-1648867-2023,Wash Club 5th Ave Inc,07/27/2023,No Jurisdiction,,0.0,0.0,Complete Address,6305,5TH AVE,,,,,BROOKLYN,NY,11220,Brooklyn,307.0,38.0,3328794.0,3058100006.0,BK32,3004.0,122.0,40.63767475412612,-74.01802983062927,2023-07,0.0,0
014015-2023-CMPL,2023-07-24,311,311-15251584,Misc Non-Food Retail,Overcharge,BA-1603715-2023,Associated Supermarkets of Alphabet City,07/27/2023,Referred,NYS Office of the Attorney General,0.0,0.0,Complete Address,123,AVENUE C,,,,,NEW YORK,NY,10009,Manhattan,103.0,2.0,1088352.0,1003907502.0,MN28,2001.0,2602.0,40.724559940094366,-73.97852287890775,2023-07,0.0,0
014016-2023-CMPL,2023-07-24,311,311-15251685,General Vendor,Sidewalk Blocked,BA-1603716-2023,Benjamin Moore paints,07/31/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,7,E 32ND ST,,,,,NEW YORK,NY,10016,Manhattan,105.0,4.0,1017009.0,1008620009.0,MN17,1003.0,74.0,40.7469306975132,-73.98494328292566,2023-07,0.0,0
014017-2023-CMPL,2023-07-24,311,311-15251635,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1603718-2023,Electric Bike Shop,07/25/2023,Insufficient Info Received,,0.0,0.0,Complete Address,4408,8TH AVE,,,,,BROOKLYN,NY,11220,Brooklyn,307.0,38.0,3011380.0,3007410042.0,BK34,3000.0,94.0,40.64436795452068,-74.00034232728127,2023-07,0.0,0
014018-2023-CMPL,2023-07-24,311,311-15251491,Supermarket,Condemned/Expired Scale,BA-1603719-2023,Key Food,07/27/2023,Insufficient Info Received,,0.0,0.0,Cross Street (Intersection),,149 STREET,JAMAICA AVENUE,,,,Unknown,NY,11435,Queens,412.0,27.0,,,,,212.0,40.70188235637084,-73.80551642416637,2023-07,0.0,0
014020-2023-CMPL,2023-07-24,311,311-15250776,Misc Non-Food Retail,Billing Dispute - B02,BA-1603722-2023,Rose associates,07/24/2023,Referred,NYS Office of the Attorney General,0.0,0.0,Complete Address,50,WEST ST,,,APT,8C,NEW YORK,NY,10006,Manhattan,101.0,1.0,1090192.0,1000177501.0,MN25,1016.0,13.0,40.7080045002232,-74.01553124722169,2023-07,0.0,0
014021-2023-CMPL,2023-07-24,311,311-15252192,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1309712-2022,KEN BEN TOWING COMPANY,08/24/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1908,SHORE PKWY,,,,,BROOKLYN,NY,11214,Brooklyn,313.0,47.0,3427233.0,3069440010.0,BK26,2002.0,314.0,40.58935662074178,-73.99320950110084,2023-07,0.0,0
014022-2023-CMPL,2023-07-24,311,311-15252479,Restaurant,Cashless Business,BA-1603723-2023,Van Leeuwen,08/26/2023,Complaint Review Complete,,0.0,0.0,Complete Address,253,COLUMBUS AVE,,,,,NEW YORK,NY,10023,Manhattan,107.0,6.0,1028626.0,1011240062.0,MN14,3000.0,157.0,40.77718505862635,-73.97894640301583,2023-07,0.0,0
014023-2023-CMPL,2023-07-24,Online,,Unknown,Unknown,,,08/10/2023,Information Provided,,0.0,0.0,Complete Address,200,BROADWAY,,,,,NEW YORK,NY,10038,Manhattan,101.0,1.0,1089384.0,1000790015.0,MN25,1000.0,1502.0,40.71053309477786,-74.00935300780858,2023-07,0.0,0
014024-2023-CMPL,2023-07-24,Online,,Unknown,Unknown,BA-1603727-2023,Crc-Management Co. LLC,08/25/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,9777,QUEENS BLVD,,,,620,REGO PARK,NY,11374,Queens,406.0,29.0,4050482.0,4020920001.0,QN18,2004.0,71701.0,40.72872114123621,-73.85850114413773,2023-07,0.0,0
014025-2023-CMPL,2023-07-24,311,311-15267546,Auto Rental,Non-Delivery of Goods - N01,BA-1603619-2023,Hertz,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,332,E 76TH ST,,,,,NEW YORK,NY,10021,Manhattan,108.0,5.0,1045154.0,1014500043.0,MN31,7000.0,134.0,40.77105221269999,-73.95570523025565,2023-07,0.0,0
014026-2023-CMPL,2023-07-24,311,311-15267881,Supermarket,Non-Delivery of Goods - N01,BA-1566803-2022,TRADE FAIR,07/25/2023,Referred,NYS Department of Agriculture and Markets,0.0,0.0,Complete Address,8902,37TH AVE,,,,,JACKSON HEIGHTS,NY,11372,Queens,403.0,21.0,4036316.0,4014770001.0,QN28,4001.0,277.0,40.75044036217014,-73.8776486664507,2023-07,0.0,0
014027-2023-CMPL,2023-07-24,311,311-15269043,Misc Non-Food Retail,Price Not Posted,BA-1603642-2023,Gracefully,07/27/2023,No Jurisdiction,,0.0,0.0,Complete Address,320,1ST AVE,,,,,NEW YORK,NY,10009,Manhattan,106.0,4.0,1082864.0,1009720001.0,MN50,1000.0,44.0,40.73408732379184,-73.98041055571437,2023-07,0.0,0
014028-2023-CMPL,2023-07-24,311,311-15268403,Restaurant,Receipt Incomplete/Inaccurate/Not Given,BA-1577607-2023,Legacy Hookah lounge,07/25/2023,Insufficient Info Received,,0.0,0.0,Complete Address,2572,STEINWAY ST,,,,,ASTORIA,NY,11103,Queens,401.0,22.0,4010293.0,4006540093.0,QN70,2000.0,143.0,40.76753584404756,-73.91204328591014,2023-07,0.0,0
014029-2023-CMPL,2023-07-24,311,311-15268337,Specialized Vending License - MFV,Price Not Posted,BA-1603641-2023,Nathan’s Famous/ halal food queens,08/26/2023,Complaint Review Complete,,0.0,0.0,Complete Address,1000,5TH AVE,,,,,NEW YORK,NY,10028,Manhattan,164.0,6.0,1083810.0,1011110001.0,MN99,1021.0,143.0,40.7786328607754,-73.96254609596876,2023-07,0.0,0
014030-2023-CMPL,2023-07-24,311,311-15271350,Specialized Vending License - MFV,Unlicensed,BA-1603656-2023,"No name, street vendor",07/25/2023,Information Provided,,0.0,0.0,Complete Address,8202,ROOSEVELT AVE,,,,,JACKSON HEIGHTS,NY,11372,Queens,404.0,25.0,4036893.0,4014930001.0,QN29,1001.0,26901.0,40.74763883401223,-73.88378195184886,2023-07,0.0,0
014031-2023-CMPL,2023-07-24,311,311-15270073,Restaurant,Non-Delivery of Goods - N01,BA-1635682-2023,PELHAM BAY DONUTS INC.,07/25/2023,Information Provided,,0.0,0.0,Complete Address,1780,E GUN HILL RD,,,,,BRONX,NY,10469,Bronx,211.0,13.0,2095044.0,2044940001.0,BX31,2002.0,310.0,40.864160619432994,-73.83429012942227,2023-07,0.0,0
014032-2023-CMPL,2023-07-24,311,311-15270112,Supermarket,Non-Delivery of Goods - N01,BA-1603647-2023,ShopRite,07/26/2023,Referred,NYC Police Department,0.0,0.0,Complete Address,2556,HYLAN BLVD,,,,,STATEN ISLAND,NY,10306,Staten Island,502.0,50.0,5114761.0,5039600200.0,SI45,1000.0,12804.0,40.56925792663402,-74.11096932499557,2023-07,0.0,0
014033-2023-CMPL,2023-07-24,311,311-15269584,Auto Rental,Non-Delivery of Goods - N01,BA-1309714-2022,Hertz,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,585,DEAN ST,,,,,BROOKLYN,NY,11238,Brooklyn,308.0,35.0,3418188.0,3011297502.0,BK64,1001.0,163.0,40.68070226606114,-73.97036354248364,2023-07,0.0,0
014034-2023-CMPL,2023-07-24,311,311-15269783,Secondhand Dealer - Auto,Repair History Not Disclosed,BA-1603645-2023,26 Motors Bronx,08/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,3981,BOSTON RD,,,,,BRONX,NY,10466,Bronx,212.0,12.0,2066279.0,2049430001.0,BX03,2016.0,484.0,40.88439012062024,-73.83313668528355,2023-07,0.0,0
014035-2023-CMPL,2023-07-24,311,311-15269846,Retail Store,Exchange/Refund/Return,BA-1603646-2023,Dollar deals,08/24/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1945,UNIVERSITY AVE,,,,,BRONX,NY,10453,Bronx,205.0,14.0,2014701.0,2032160074.0,BX36,2000.0,24502.0,40.85400017172779,-73.91211329993212,2023-07,0.0,0
